xmin,ymin,xmax,ymax,name,file,width,height,class
308,226,348,266,no_face,maksssksksss550.png,350,350,-1
282,179,322,219,no_face,maksssksksss551.png,400,267,-1
53,181,93,221,no_face,maksssksksss552.png,400,267,-1
242,19,282,59,no_face,maksssksksss553.png,301,400,-1
226,134,266,174,no_face,maksssksksss554.png,400,281,-1
17,148,57,188,no_face,maksssksksss556.png,400,198,-1
235,8,275,48,no_face,maksssksksss557.png,301,400,-1
10,61,50,101,no_face,maksssksksss558.png,400,226,-1
76,131,116,171,no_face,maksssksksss559.png,400,256,-1
360,222,400,262,no_face,maksssksksss56.png,400,267,-1
334,7,374,47,no_face,maksssksksss560.png,400,267,-1
305,137,345,177,no_face,maksssksksss564.png,400,226,-1
28,4,68,44,no_face,maksssksksss565.png,301,400,-1
2,9,42,49,no_face,maksssksksss566.png,400,300,-1
152,163,192,203,no_face,maksssksksss567.png,400,267,-1
239,12,279,52,no_face,maksssksksss568.png,301,400,-1
261,172,301,212,no_face,maksssksksss569.png,400,226,-1
261,58,301,98,no_face,maksssksksss57.png,301,400,-1
274,0,314,40,no_face,maksssksksss570.png,400,266,-1
185,161,225,201,no_face,maksssksksss572.png,400,225,-1
325,102,365,142,no_face,maksssksksss574.png,400,225,-1
122,146,162,186,no_face,maksssksksss575.png,400,225,-1
276,179,316,219,no_face,maksssksksss576.png,400,295,-1
256,1,296,41,no_face,maksssksksss577.png,400,267,-1
76,219,116,259,no_face,maksssksksss578.png,400,282,-1
283,136,323,176,no_face,maksssksksss579.png,400,226,-1
352,89,392,129,no_face,maksssksksss58.png,400,267,-1
197,210,237,250,no_face,maksssksksss580.png,267,400,-1
201,27,241,67,no_face,maksssksksss581.png,301,400,-1
355,316,395,356,no_face,maksssksksss582.png,400,400,-1
9,170,49,210,no_face,maksssksksss583.png,400,225,-1
202,147,242,187,no_face,maksssksksss584.png,400,267,-1
99,253,139,293,no_face,maksssksksss585.png,400,399,-1
351,211,391,251,no_face,maksssksksss586.png,400,267,-1
168,45,208,85,no_face,maksssksksss587.png,400,312,-1
347,58,387,98,no_face,maksssksksss588.png,400,267,-1
197,283,237,323,no_face,maksssksksss589.png,267,400,-1
229,28,269,68,no_face,maksssksksss590.png,301,400,-1
253,205,293,245,no_face,maksssksksss591.png,400,267,-1
539,526,579,566,no_face,maksssksksss592.png,600,600,-1
16,12,56,52,no_face,maksssksksss593.png,400,226,-1
336,122,376,162,no_face,maksssksksss594.png,400,267,-1
258,347,298,387,no_face,maksssksksss596.png,301,400,-1
212,199,252,239,no_face,maksssksksss597.png,400,267,-1
258,10,298,50,no_face,maksssksksss598.png,301,400,-1
202,360,242,400,no_face,maksssksksss60.png,301,400,-1
276,205,316,245,no_face,maksssksksss600.png,400,250,-1
261,0,301,40,no_face,maksssksksss601.png,301,400,-1
329,149,369,189,no_face,maksssksksss604.png,400,226,-1
201,253,241,293,no_face,maksssksksss605.png,267,400,-1
60,186,100,226,no_face,maksssksksss606.png,400,267,-1
336,164,376,204,no_face,maksssksksss607.png,400,277,-1
247,67,287,107,no_face,maksssksksss61.png,400,273,-1
309,146,349,186,no_face,maksssksksss610.png,400,210,-1
300,241,340,281,no_face,maksssksksss612.png,400,295,-1
288,39,328,79,no_face,maksssksksss613.png,400,267,-1
244,359,284,399,no_face,maksssksksss614.png,301,400,-1
42,116,82,156,no_face,maksssksksss616.png,400,267,-1
287,275,327,315,no_face,maksssksksss617.png,400,399,-1
195,25,235,65,no_face,maksssksksss619.png,400,301,-1
342,225,382,265,no_face,maksssksksss620.png,400,267,-1
99,152,139,192,no_face,maksssksksss621.png,400,226,-1
341,125,381,165,no_face,maksssksksss622.png,400,300,-1
154,145,194,185,no_face,maksssksksss623.png,400,245,-1
195,34,235,74,no_face,maksssksksss624.png,301,400,-1
343,185,383,225,no_face,maksssksksss625.png,400,277,-1
297,93,337,133,no_face,maksssksksss627.png,400,225,-1
116,47,156,87,no_face,maksssksksss628.png,400,262,-1
10,34,50,74,no_face,maksssksksss629.png,301,400,-1
246,48,286,88,no_face,maksssksksss630.png,301,400,-1
172,237,212,277,no_face,maksssksksss632.png,267,400,-1
147,40,187,80,no_face,maksssksksss633.png,400,400,-1
252,19,292,59,no_face,maksssksksss634.png,400,300,-1
236,336,276,376,no_face,maksssksksss635.png,301,400,-1
233,237,273,277,no_face,maksssksksss636.png,400,300,-1
225,98,265,138,no_face,maksssksksss637.png,400,226,-1
297,167,337,207,no_face,maksssksksss638.png,400,264,-1
312,122,352,162,no_face,maksssksksss639.png,400,226,-1
321,182,361,222,no_face,maksssksksss64.png,400,225,-1
306,159,346,199,no_face,maksssksksss640.png,400,210,-1
102,128,142,168,no_face,maksssksksss641.png,267,400,-1
16,254,56,294,no_face,maksssksksss642.png,252,400,-1
341,338,381,378,no_face,maksssksksss643.png,400,400,-1
241,341,281,381,no_face,maksssksksss644.png,301,400,-1
222,2,262,42,no_face,maksssksksss645.png,301,400,-1
207,359,247,399,no_face,maksssksksss646.png,301,400,-1
136,152,176,192,no_face,maksssksksss647.png,400,265,-1
262,81,302,121,no_face,maksssksksss648.png,400,267,-1
260,24,300,64,no_face,maksssksksss649.png,301,400,-1
247,198,287,238,no_face,maksssksksss65.png,400,300,-1
201,320,241,360,no_face,maksssksksss650.png,267,400,-1
330,173,370,213,no_face,maksssksksss651.png,400,226,-1
145,357,185,397,no_face,maksssksksss652.png,301,400,-1
213,124,253,164,no_face,maksssksksss653.png,400,225,-1
221,226,261,266,no_face,maksssksksss654.png,267,400,-1
235,348,275,388,no_face,maksssksksss655.png,301,400,-1
211,8,251,48,no_face,maksssksksss656.png,400,245,-1
6,173,46,213,no_face,maksssksksss657.png,400,267,-1
12,93,52,133,no_face,maksssksksss658.png,267,400,-1
337,342,377,382,no_face,maksssksksss66.png,380,400,-1
66,188,106,228,no_face,maksssksksss661.png,400,261,-1
292,168,332,208,no_face,maksssksksss662.png,400,261,-1
169,46,209,86,no_face,maksssksksss663.png,301,400,-1
26,355,66,395,no_face,maksssksksss664.png,259,400,-1
341,14,381,54,no_face,maksssksksss665.png,400,267,-1
43,211,83,251,no_face,maksssksksss666.png,400,300,-1
110,172,150,212,no_face,maksssksksss667.png,400,225,-1
255,1,295,41,no_face,maksssksksss668.png,301,400,-1
228,2,268,42,no_face,maksssksksss670.png,400,225,-1
315,252,355,292,no_face,maksssksksss672.png,400,300,-1
142,93,182,133,no_face,maksssksksss673.png,400,290,-1
242,157,282,197,no_face,maksssksksss674.png,400,225,-1
259,331,299,371,no_face,maksssksksss675.png,301,400,-1
205,63,245,103,no_face,maksssksksss676.png,400,267,-1
174,191,214,231,no_face,maksssksksss677.png,400,300,-1
88,178,128,218,no_face,maksssksksss678.png,400,225,-1
322,168,362,208,no_face,maksssksksss679.png,400,225,-1
258,353,298,393,no_face,maksssksksss681.png,301,400,-1
300,25,340,65,no_face,maksssksksss682.png,400,277,-1
254,333,294,373,no_face,maksssksksss683.png,300,400,-1
225,203,265,243,no_face,maksssksksss684.png,400,269,-1
355,169,395,209,no_face,maksssksksss685.png,400,225,-1
257,317,297,357,no_face,maksssksksss686.png,301,400,-1
190,44,230,84,no_face,maksssksksss687.png,301,400,-1
68,272,108,312,no_face,maksssksksss689.png,560,315,-1
347,268,387,308,no_face,maksssksksss69.png,400,351,-1
178,143,218,183,no_face,maksssksksss690.png,400,245,-1
146,193,186,233,no_face,maksssksksss691.png,400,267,-1
244,341,284,381,no_face,maksssksksss692.png,301,400,-1
103,322,143,362,no_face,maksssksksss693.png,279,400,-1
209,90,249,130,no_face,maksssksksss695.png,400,267,-1
359,213,399,253,no_face,maksssksksss696.png,400,269,-1
245,250,285,290,no_face,maksssksksss697.png,400,300,-1
238,52,278,92,no_face,maksssksksss698.png,400,333,-1
359,5,399,45,no_face,maksssksksss699.png,400,279,-1
4,223,44,263,no_face,maksssksksss7.png,400,300,-1
210,180,250,220,no_face,maksssksksss70.png,400,225,-1
148,327,188,367,no_face,maksssksksss700.png,225,400,-1
527,59,567,99,no_face,maksssksksss702.png,600,317,-1
236,18,276,58,no_face,maksssksksss703.png,400,267,-1
228,60,268,100,no_face,maksssksksss704.png,400,267,-1
320,157,360,197,no_face,maksssksksss705.png,400,225,-1
48,168,88,208,no_face,maksssksksss706.png,400,267,-1
189,346,229,386,no_face,maksssksksss707.png,301,400,-1
255,155,295,195,no_face,maksssksksss708.png,400,230,-1
146,326,186,366,no_face,maksssksksss709.png,301,400,-1
237,133,277,173,no_face,maksssksksss71.png,400,225,-1
198,157,238,197,no_face,maksssksksss710.png,400,200,-1
92,199,132,239,no_face,maksssksksss711.png,400,283,-1
96,225,136,265,no_face,maksssksksss713.png,400,289,-1
212,218,252,258,no_face,maksssksksss714.png,400,300,-1
401,202,441,242,no_face,maksssksksss717.png,510,287,-1
223,137,263,177,no_face,maksssksksss718.png,400,267,-1
337,0,377,40,no_face,maksssksksss719.png,400,226,-1
228,3,268,43,no_face,maksssksksss72.png,301,400,-1
127,172,167,212,no_face,maksssksksss720.png,400,221,-1
232,343,272,383,no_face,maksssksksss721.png,301,400,-1
184,48,224,88,no_face,maksssksksss723.png,400,226,-1
164,246,204,286,no_face,maksssksksss724.png,400,300,-1
232,343,272,383,no_face,maksssksksss725.png,301,400,-1
94,173,134,213,no_face,maksssksksss726.png,400,254,-1
230,348,270,388,no_face,maksssksksss727.png,301,400,-1
230,114,270,154,no_face,maksssksksss729.png,301,400,-1
334,194,374,234,no_face,maksssksksss73.png,400,286,-1
335,357,375,397,no_face,maksssksksss731.png,400,400,-1
200,101,240,141,no_face,maksssksksss732.png,400,268,-1
306,210,346,250,no_face,maksssksksss733.png,400,295,-1
223,122,263,162,no_face,maksssksksss734.png,400,225,-1
288,119,328,159,no_face,maksssksksss735.png,400,225,-1
168,178,208,218,no_face,maksssksksss736.png,267,400,-1
331,120,371,160,no_face,maksssksksss737.png,400,226,-1
219,127,259,167,no_face,maksssksksss738.png,400,267,-1
355,126,395,166,no_face,maksssksksss739.png,400,226,-1
73,107,113,147,no_face,maksssksksss74.png,400,301,-1
7,181,47,221,no_face,maksssksksss740.png,400,264,-1
57,192,97,232,no_face,maksssksksss741.png,267,400,-1
47,314,87,354,no_face,maksssksksss742.png,301,400,-1
234,299,274,339,no_face,maksssksksss743.png,301,400,-1
278,146,318,186,no_face,maksssksksss744.png,400,225,-1
7,347,47,387,no_face,maksssksksss745.png,301,400,-1
239,357,279,397,no_face,maksssksksss746.png,301,400,-1
215,16,255,56,no_face,maksssksksss747.png,301,400,-1
182,262,222,302,no_face,maksssksksss749.png,251,400,-1
282,159,322,199,no_face,maksssksksss75.png,400,211,-1
166,175,206,215,no_face,maksssksksss751.png,400,267,-1
317,196,357,236,no_face,maksssksksss753.png,400,267,-1
48,142,88,182,no_face,maksssksksss754.png,400,267,-1
203,114,243,154,no_face,maksssksksss755.png,400,226,-1
34,117,74,157,no_face,maksssksksss756.png,400,267,-1
286,188,326,228,no_face,maksssksksss758.png,400,280,-1
177,4,217,44,no_face,maksssksksss759.png,400,267,-1
273,120,313,160,no_face,maksssksksss76.png,400,257,-1
107,2,147,42,no_face,maksssksksss760.png,400,225,-1
212,240,252,280,no_face,maksssksksss761.png,267,400,-1
46,8,86,48,no_face,maksssksksss762.png,301,400,-1
30,157,70,197,no_face,maksssksksss763.png,400,225,-1
208,5,248,45,no_face,maksssksksss764.png,301,400,-1
184,5,224,45,no_face,maksssksksss765.png,301,400,-1
158,331,198,371,no_face,maksssksksss767.png,267,400,-1
28,87,68,127,no_face,maksssksksss769.png,400,225,-1
140,165,180,205,no_face,maksssksksss77.png,400,225,-1
295,168,335,208,no_face,maksssksksss770.png,400,210,-1
62,191,102,231,no_face,maksssksksss771.png,400,267,-1
220,85,260,125,no_face,maksssksksss772.png,267,400,-1
309,158,349,198,no_face,maksssksksss773.png,400,274,-1
5,103,45,143,no_face,maksssksksss774.png,400,226,-1
288,16,328,56,no_face,maksssksksss775.png,400,225,-1
214,129,254,169,no_face,maksssksksss776.png,400,267,-1
117,154,157,194,no_face,maksssksksss777.png,400,226,-1
142,105,182,145,no_face,maksssksksss778.png,400,267,-1
97,175,137,215,no_face,maksssksksss779.png,400,266,-1
147,165,187,205,no_face,maksssksksss780.png,400,225,-1
252,32,292,72,no_face,maksssksksss781.png,301,400,-1
78,49,118,89,no_face,maksssksksss782.png,400,226,-1
292,167,332,207,no_face,maksssksksss783.png,400,267,-1
148,149,188,189,no_face,maksssksksss784.png,400,225,-1
292,204,332,244,no_face,maksssksksss785.png,400,244,-1
341,133,381,173,no_face,maksssksksss786.png,400,290,-1
273,187,313,227,no_face,maksssksksss787.png,400,288,-1
157,196,197,236,no_face,maksssksksss788.png,512,340,-1
317,143,357,183,no_face,maksssksksss789.png,400,255,-1
311,298,351,338,no_face,maksssksksss79.png,400,400,-1
227,327,267,367,no_face,maksssksksss790.png,301,400,-1
264,150,304,190,no_face,maksssksksss792.png,400,225,-1
250,286,290,326,no_face,maksssksksss793.png,301,400,-1
154,68,194,108,no_face,maksssksksss794.png,400,400,-1
206,44,246,84,no_face,maksssksksss795.png,400,300,-1
171,143,211,183,no_face,maksssksksss796.png,400,267,-1
357,289,397,329,no_face,maksssksksss798.png,400,333,-1
240,253,280,293,no_face,maksssksksss799.png,400,300,-1
257,144,297,184,no_face,maksssksksss8.png,301,400,-1
42,136,82,176,no_face,maksssksksss80.png,400,226,-1
40,67,80,107,no_face,maksssksksss801.png,400,295,-1
313,204,353,244,no_face,maksssksksss802.png,400,267,-1
230,19,270,59,no_face,maksssksksss803.png,400,267,-1
189,209,229,249,no_face,maksssksksss804.png,400,258,-1
276,141,316,181,no_face,maksssksksss805.png,400,225,-1
316,172,356,212,no_face,maksssksksss806.png,400,225,-1
353,177,393,217,no_face,maksssksksss807.png,400,267,-1
2,277,42,317,no_face,maksssksksss808.png,301,400,-1
86,226,126,266,no_face,maksssksksss809.png,400,352,-1
181,163,221,203,no_face,maksssksksss81.png,400,240,-1
245,45,285,85,no_face,maksssksksss810.png,301,400,-1
223,256,263,296,no_face,maksssksksss811.png,267,400,-1
17,252,57,292,no_face,maksssksksss812.png,400,400,-1
225,135,265,175,no_face,maksssksksss814.png,301,400,-1
202,172,242,212,no_face,maksssksksss815.png,267,400,-1
295,193,335,233,no_face,maksssksksss816.png,400,268,-1
235,43,275,83,no_face,maksssksksss818.png,301,400,-1
217,180,257,220,no_face,maksssksksss819.png,400,225,-1
264,0,304,40,no_face,maksssksksss82.png,400,225,-1
19,167,59,207,no_face,maksssksksss820.png,400,225,-1
32,31,72,71,no_face,maksssksksss821.png,400,267,-1
314,135,354,175,no_face,maksssksksss823.png,400,210,-1
192,182,232,222,no_face,maksssksksss824.png,400,267,-1
221,140,261,180,no_face,maksssksksss825.png,400,225,-1
193,170,233,210,no_face,maksssksksss826.png,400,267,-1
210,354,250,394,no_face,maksssksksss828.png,301,400,-1
135,110,175,150,no_face,maksssksksss829.png,400,200,-1
253,14,293,54,no_face,maksssksksss83.png,400,306,-1
46,196,86,236,no_face,maksssksksss830.png,267,400,-1
121,129,161,169,no_face,maksssksksss831.png,400,241,-1
19,146,59,186,no_face,maksssksksss833.png,400,226,-1
182,223,222,263,no_face,maksssksksss834.png,400,267,-1
188,258,228,298,no_face,maksssksksss835.png,267,400,-1
164,16,204,56,no_face,maksssksksss836.png,400,313,-1
21,325,61,365,no_face,maksssksksss838.png,301,400,-1
114,33,154,73,no_face,maksssksksss84.png,512,354,-1
317,151,357,191,no_face,maksssksksss840.png,400,267,-1
254,322,294,362,no_face,maksssksksss841.png,301,400,-1
11,1,51,41,no_face,maksssksksss842.png,400,225,-1
323,338,363,378,no_face,maksssksksss843.png,400,400,-1
12,158,52,198,no_face,maksssksksss844.png,400,225,-1
244,317,284,357,no_face,maksssksksss845.png,301,400,-1
340,91,380,131,no_face,maksssksksss846.png,400,226,-1
211,81,251,121,no_face,maksssksksss847.png,400,226,-1
240,219,280,259,no_face,maksssksksss848.png,400,268,-1
213,106,253,146,no_face,maksssksksss849.png,400,236,-1
208,312,248,352,no_face,maksssksksss85.png,267,400,-1
66,121,106,161,no_face,maksssksksss850.png,400,200,-1
231,356,271,396,no_face,maksssksksss851.png,301,400,-1
313,168,353,208,no_face,maksssksksss86.png,400,300,-1
30,0,70,40,no_face,maksssksksss87.png,301,400,-1
165,319,205,359,no_face,maksssksksss88.png,301,400,-1
327,34,367,74,no_face,maksssksksss89.png,400,217,-1
213,296,253,336,no_face,maksssksksss9.png,267,400,-1
360,5,400,45,no_face,maksssksksss90.png,400,267,-1
318,152,358,192,no_face,maksssksksss91.png,400,225,-1
88,17,128,57,no_face,maksssksksss92.png,400,267,-1
223,29,263,69,no_face,maksssksksss93.png,400,267,-1
97,12,137,52,no_face,maksssksksss94.png,400,226,-1
28,177,68,217,no_face,maksssksksss96.png,400,280,-1
2,1,42,41,no_face,maksssksksss97.png,301,400,-1
130,209,170,249,no_face,maksssksksss98.png,400,267,-1
7,210,47,250,no_face,maksssksksss99.png,400,267,-1
